binned_x1,binned_x2,binned_x3,f1,f2
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",1.0,0.9999999999940768
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.9510055136104432,0.9999881224610476
"(2.401, 4.0]","(-2.399, -0.8]","(-0.8, 0.799]",0.9996782502183488,0.9999985844104724
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999992574328186,0.9919702175071616
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9036152996217252,0.9878618689564868
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9998649174572688,0.9999999994472156
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999970292,0.9999993961818088
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999863161112772,0.9973213275333508
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9603867151625384,0.9715612204450508
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9998998052350764,0.6883327774920611
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999969914024,0.9999999532098628
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9999027235069784,0.9998561823529488
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9960903587853464,0.9996736702830448
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999999992,0.9999999946523008
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999170418,0.9996941742209052
"(0.801, 2.401]","(0.8, 2.4]","(0.799, 2.398]",0.98075100341288,0.9999997478938796
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9993576435861776,0.8924030186956143
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.999999999998778,0.999999999999828
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.9999999716179884,0.9999271265818536
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999450196,0.9999998812313456
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9995497239589852,0.99774438501631
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999985648628
"(2.401, 4.0]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999905704,0.9999999994323784
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999982156202,0.99999979797637
"(2.401, 4.0]","(-2.399, -0.8]","(-0.8, 0.799]",0.999998872198908,0.9999999990784124
"(-0.798, 0.801]","(0.8, 2.4]","(-0.8, 0.799]",0.9844597058908576,0.9990908572261632
"(2.401, 4.0]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999983443552752,0.9999996964643152
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999996643503452,0.9999999999454044
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999997696524,0.9999999999986178
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.999898529446644,0.9999999979855204
"(-4.004, -2.397]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999999999996791,0.9999980240823434
"(2.401, 4.0]","(0.8, 2.4]","(2.398, 3.998]",0.999999999705654,1.0
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999999993249656,0.9999999999999536
"(-0.798, 0.801]","(2.4, 4.0]","(0.799, 2.398]",0.9989700371511976,0.9999997488390688
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9998836918474064,0.9999999999760004
"(-2.397, -0.798]","(0.8, 2.4]","(-2.4, -0.8]",0.9985186446938368,0.9872985640604834
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999638663,0.9999999999745112
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.99903256966262,0.9921010372577516
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999964188,0.9999999996683392
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9997889293963924,0.9964685802454614
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999976602112,0.99999971727907
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9964320985936944,0.9999407705904018
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.999999999999,1.0
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999993477566672,0.9999938757501384
"(0.801, 2.401]","(-0.8, 0.8]","(-2.4, -0.8]",0.9998169651057476,0.9929376010706736
"(2.401, 4.0]","(0.8, 2.4]","(0.799, 2.398]",0.9999116702368231,0.9999999999760876
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999999984,0.9999999995384732
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999998684,0.9999995348859209
"(0.801, 2.401]","(-2.399, -0.8]","(-2.4, -0.8]",0.999993318556286,0.9986324836838996
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9993310885470036,0.9996940407013402
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.9999916759013671,0.9999999963927296
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.9999999140975356,0.9999999999679936
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.9999997238016802,0.9999966640745508
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999551368,0.9999999999998036
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999980558336,0.9998468386974946
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999999949214466,0.9999999995947848
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999773392,0.9999771718645736
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999994099446,1.0
"(-2.397, -0.798]","(-4.007, -2.399]","(-2.4, -0.8]",0.99999999999619,0.9999881488059836
"(0.801, 2.401]","(0.8, 2.4]","(0.799, 2.398]",0.9847277610285208,0.9999999063099296
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999999556,0.9999999971780892
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999670365082424,0.9999986928018249
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999998334202518,0.9833530595019896
"(-4.004, -2.397]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999989776,0.999999999688952
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999999356,0.999999974734727
"(-4.004, -2.397]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999999979,0.9999996840310992
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.999988799668496,0.9999999997616249
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999448848016,0.9999113861815778
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999769887655492,0.9977446487093228
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999080900012,0.9877197463007724
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999999775138072,1.0
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999968492,0.9999999814498758
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.11500999883884187,0.9648320597569534
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9999906788086746,0.9999771003712904
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.9999999999873336,0.9999999999999608
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.999999985181474,1.0
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999863051,0.9999999999999976
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999991741276042,0.9999999999847416
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999987036788,0.999467548650693
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999996888368,0.9999929724784308
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.99999875856099,0.9999989841522392
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999980085264052,0.9999999986287442
"(-4.004, -2.397]","(-0.8, 0.8]","(0.799, 2.398]",0.999999944083112,0.9999986839700477
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9996046573097525,0.9911293568402032
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999999995766,0.9999999999999962
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999971214,0.9999999865824024
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999849346513,0.9999934139623382
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9984710880193052,0.9999857633182752
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.9987008659696356,0.9999997662414928
"(2.401, 4.0]","(-0.8, 0.8]","(0.799, 2.398]",0.9994389577514736,0.9999999341407736
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9993793942816862,0.9999998579177846
"(2.401, 4.0]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999976767,0.999999999999126
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999423175626352,0.9999998601806582
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9999832053484572,0.999999999819962
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",1.0,0.9999999995040576
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999999961997258,1.0
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9996911124589066,0.955221925031664
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9971732416043916,0.9999998622475788
"(-0.798, 0.801]","(-0.8, 0.8]","(2.398, 3.998]",0.9999970832528872,0.9999999994421752
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.999997915034172,0.999999999954896
"(0.801, 2.401]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999988222203,0.9999998725259678
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999983144107242,0.9653908130555005
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999997177788,0.9999999999996094
"(-4.004, -2.397]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999999996516,0.9999982594233826
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999922535009891,0.9392256762364808
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9999816711277636,0.9999999999925444
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.3603721234138524,0.9931685163669676
"(0.801, 2.401]","(2.4, 4.0]","(0.799, 2.398]",0.9941671320172072,0.9999999758563785
"(0.801, 2.401]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999873445808,0.9999981434678552
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999989791664284,0.9996812130899376
"(0.801, 2.401]","(-2.399, -0.8]","(-2.4, -0.8]",0.999575231922868,0.9969543255510372
"(-0.798, 0.801]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999903296704,0.9999999998278388
"(2.401, 4.0]","(2.4, 4.0]","(0.799, 2.398]",0.9999998637534979,0.9999999999999988
"(0.801, 2.401]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999984073517,0.9999991170534104
"(2.401, 4.0]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999984798663144,0.9999993685757864
"(0.801, 2.401]","(-2.399, -0.8]","(-0.8, 0.799]",0.9986456854810442,0.9958407866241537
"(2.401, 4.0]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999999602449398,0.9999999985034436
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.999999999820271,0.9999641511424004
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999902917,0.9999999999998006
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999954042779032,0.9990326423768474
"(2.401, 4.0]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,1.0
"(0.801, 2.401]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999941996468,0.9999502284758182
"(-0.798, 0.801]","(2.4, 4.0]","(2.398, 3.998]",0.9999997001301556,0.99999999999906
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.358724670627787,0.9947348464213119
"(-4.004, -2.397]","(0.8, 2.4]","(-2.4, -0.8]",0.99999999991879,0.999999048536402
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.9999518466887124,0.9999586616062682
"(2.401, 4.0]","(2.4, 4.0]","(-0.8, 0.799]",0.9999988738960058,0.9999999999996728
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999998054,0.9999999999992528
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9999991925156136,0.9999999999956051
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999938556144,0.9993367316037576
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.999996928686793,0.9995419170172049
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999967914899718,0.9999999993308788
"(2.401, 4.0]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999960899,0.9999999999962349
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.999993889561888,0.9770623019477764
"(0.801, 2.401]","(-2.399, -0.8]","(2.398, 3.998]",0.9999492378699504,0.9999999576005008
"(-4.004, -2.397]","(-2.399, -0.8]","(0.799, 2.398]",0.9999999901777276,0.9999985877040828
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.999999999999976,0.9999999993578762
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999937828536
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.999655614070689,0.8292376772833521
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.8845088937418396,0.7758135302908542
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999610835479196,0.98424349173745
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9994151458622704,0.9999986354609935
"(-2.397, -0.798]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999999999987652,0.9999818057931938
"(-0.798, 0.801]","(-2.399, -0.8]","(-2.4, -0.8]",0.999951886926091,0.9786683744025424
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999943155892766,0.9999999993211104
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999825642,0.9999989850310376
"(0.801, 2.401]","(0.8, 2.4]","(-2.4, -0.8]",0.9991213933053119,0.9999930941834132
"(-2.397, -0.798]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999997377750566,0.9936413672319898
"(0.801, 2.401]","(-0.8, 0.8]","(2.398, 3.998]",0.9988031350040611,0.9999999644208818
"(-2.397, -0.798]","(-2.399, -0.8]","(-2.4, -0.8]",0.999999999775998,0.9993931419126928
"(2.401, 4.0]","(-2.399, -0.8]","(2.398, 3.998]",0.9999993642895619,0.9999999999923712
"(-2.397, -0.798]","(-0.8, 0.8]","(2.398, 3.998]",0.9999965853821582,0.9999980098137532
"(-2.397, -0.798]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999992603148,0.9999493086079398
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999999913388,0.9999962827267894
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999998393634104,0.9998220989009532
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999998023205192,0.9999326897713472
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999996803809686,0.999991599797383
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999986892,0.9999999999922166
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9906268132144808,0.9865814579666928
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.999999999899426,0.9999568020463602
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999999964,0.9999999962147582
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.7611283156671729,0.9999024092800584
"(-0.798, 0.801]","(-0.8, 0.8]","(2.398, 3.998]",0.9918946188957966,0.999993941871261
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999999899676,0.9999991452549094
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999926016,1.0
"(-2.397, -0.798]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999999591716574,0.9997489808012588
"(-0.798, 0.801]","(0.8, 2.4]","(-2.4, -0.8]",0.9985307582528732,0.9997530777343496
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999989124765166,0.9989416872662428
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.999999987023832,0.9999999999727458
"(0.801, 2.401]","(0.8, 2.4]","(-4.007, -2.4]",0.9999562648709452,0.999973904156187
"(2.401, 4.0]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999838044,0.9999999999994414
"(2.401, 4.0]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999539816372,0.9999999999673808
"(-0.798, 0.801]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999269905341523,0.9903343354216838
"(0.801, 2.401]","(-0.8, 0.8]","(-0.8, 0.799]",0.7861610126462547,0.9963406670686984
"(2.401, 4.0]","(-2.399, -0.8]","(0.799, 2.398]",0.9999608102365478,0.9999999899073416
"(-0.798, 0.801]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999994033,0.9999996406715648
"(2.401, 4.0]","(0.8, 2.4]","(-0.8, 0.799]",0.9979036302461196,0.9999999910806904
"(2.401, 4.0]","(-0.8, 0.8]","(2.398, 3.998]",0.9999999946056876,0.999999999999997
"(-2.397, -0.798]","(-0.8, 0.8]","(0.799, 2.398]",0.9954191397714705,0.9982901320412638
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.9865607121838316,0.9999881500619904
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999725324,0.9999999919641462
"(-4.004, -2.397]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999999943182,0.9999999981867346
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999847261568,0.9999991271151756
"(-0.798, 0.801]","(2.4, 4.0]","(-2.4, -0.8]",0.9999191783562013,0.9999982192003206
"(-0.798, 0.801]","(-0.8, 0.8]","(-0.8, 0.799]",0.956246257518792,0.4102705918808968
"(-2.397, -0.798]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999427638,0.9999629715448272
"(-4.004, -2.397]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999998916224,0.9999985557071376
"(2.401, 4.0]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999971637153392,0.9999997218204438
"(-2.397, -0.798]","(-2.399, -0.8]","(2.398, 3.998]",0.999999996874386,0.9999999640845378
"(-4.004, -2.397]","(-4.007, -2.399]","(-4.007, -2.4]",1.0,0.9999999994965524
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999984159106,0.9999999464907472
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.9999999999999856,0.9999986937051532
"(0.801, 2.401]","(-4.007, -2.399]","(2.398, 3.998]",0.999999995799656,0.999999999982666
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.999840366773978,0.9999999999645603
"(0.801, 2.401]","(0.8, 2.4]","(2.398, 3.998]",0.9997665687798022,0.9999999996998242
"(-4.004, -2.397]","(-0.8, 0.8]","(-2.4, -0.8]",0.9999988504430136,0.9933834039528974
"(2.401, 4.0]","(2.4, 4.0]","(-4.007, -2.4]",0.999999999483502,0.999999999997076
"(-4.004, -2.397]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999999984583372,0.9992552128653136
"(-2.397, -0.798]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999989836494,0.9999999992963108
"(0.801, 2.401]","(2.4, 4.0]","(-0.8, 0.799]",0.9999625029116016,0.9999999998770368
"(0.801, 2.401]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999118696,0.9999991543018673
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999999986280256,0.9999896582498002
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999948211816508,0.9999999978973751
"(-2.397, -0.798]","(-2.399, -0.8]","(2.398, 3.998]",0.9999991961199842,0.9999992427342912
"(-4.004, -2.397]","(2.4, 4.0]","(-0.8, 0.799]",0.9999995925534102,0.9999989227780312
"(-4.004, -2.397]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999999997904,0.9999999680031186
"(2.401, 4.0]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999960125532,0.9999999999999978
"(0.801, 2.401]","(-0.8, 0.8]","(0.799, 2.398]",0.8904836814466563,0.9999492453727016
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999979266966702,0.9998659166831316
"(-2.397, -0.798]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999991107342,0.9999949606282096
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999099376,0.9999999999999304
"(-0.798, 0.801]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999918573652,0.9997324307222
"(-2.397, -0.798]","(0.8, 2.4]","(2.398, 3.998]",0.9999976707991816,0.9999999997923034
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.9999999999999056,0.9999999999999984
"(-4.004, -2.397]","(-0.8, 0.8]","(-0.8, 0.799]",0.999965404216272,0.9947890597940184
"(0.801, 2.401]","(-4.007, -2.399]","(0.799, 2.398]",0.9999997552249212,0.999999887031139
"(2.401, 4.0]","(-4.007, -2.399]","(-2.4, -0.8]",0.9999999999999682,0.9999999999987308
"(-0.798, 0.801]","(0.8, 2.4]","(-4.007, -2.4]",0.9999999998326056,0.9999999779439188
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999979861190776,0.9999435097569545
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999999976,1.0
"(-2.397, -0.798]","(-4.007, -2.399]","(-4.007, -2.4]",0.99999999999708,0.9999855943149282
"(-0.798, 0.801]","(-0.8, 0.8]","(0.799, 2.398]",0.3262442529948352,0.9601898368428936
"(2.401, 4.0]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999862312134,0.9999999991108576
"(-0.798, 0.801]","(2.4, 4.0]","(-0.8, 0.799]",0.999936822899508,0.9999999706452424
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999997882404,0.999999992707416
"(-4.004, -2.397]","(-4.007, -2.399]","(2.398, 3.998]",1.0,0.9999999999999968
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.9999999999456876,0.9999903343863517
"(-2.397, -0.798]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999113752765941,0.9733647829096759
"(0.801, 2.401]","(0.8, 2.4]","(-0.8, 0.799]",0.9630942447276376,0.9998434247930672
"(2.401, 4.0]","(-2.399, -0.8]","(2.398, 3.998]",0.9999999728187898,0.9999999999999424
"(0.801, 2.401]","(-2.399, -0.8]","(-2.4, -0.8]",0.9999903535366896,0.9993702577401566
"(-4.004, -2.397]","(2.4, 4.0]","(-2.4, -0.8]",0.9999999999999748,0.9999999999990588
"(-0.798, 0.801]","(0.8, 2.4]","(0.799, 2.398]",0.9440147888333604,0.9999946007268864
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999289294361816,0.9930219850052958
"(-2.397, -0.798]","(-2.399, -0.8]","(0.799, 2.398]",0.9999949003813569,0.9997991682855092
"(-4.004, -2.397]","(0.8, 2.4]","(2.398, 3.998]",0.9999999992194748,0.9999999999329888
"(-0.798, 0.801]","(0.8, 2.4]","(2.398, 3.998]",0.9999899915586066,0.9999999999570656
"(-2.397, -0.798]","(-0.8, 0.8]","(-0.8, 0.799]",0.9975099627336298,0.8107593527411892
"(0.801, 2.401]","(-4.007, -2.399]","(-4.007, -2.4]",0.999999999999996,0.9999999998159336
"(0.801, 2.401]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999490388,1.0
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.999999526068726,0.9999999999907788
"(-4.004, -2.397]","(-2.399, -0.8]","(-0.8, 0.799]",0.999999999841936,0.9999797170501902
"(2.401, 4.0]","(-4.007, -2.399]","(0.799, 2.398]",0.9999999997351988,0.9999999999996602
"(-4.004, -2.397]","(2.4, 4.0]","(0.799, 2.398]",0.999999999999038,0.9999999999999996
"(0.801, 2.401]","(0.8, 2.4]","(0.799, 2.398]",0.9761134195371062,0.999999237421007
"(-4.004, -2.397]","(0.8, 2.4]","(0.799, 2.398]",0.9999992546053712,0.9999999197953772
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999877649124,0.9999999999824104
"(-4.004, -2.397]","(-4.007, -2.399]","(-0.8, 0.799]",0.9999999999999934,0.9999999892516171
"(0.801, 2.401]","(-0.8, 0.8]","(-2.4, -0.8]",0.946306314929072,0.9438924911137294
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999729824,1.0
"(2.401, 4.0]","(-4.007, -2.399]","(2.398, 3.998]",0.999999999991742,0.9999999999999958
"(-2.397, -0.798]","(0.8, 2.4]","(-0.8, 0.799]",0.9996838399553338,0.99965201617537
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.9999938403127218,0.9999999983983392
"(-0.798, 0.801]","(-0.8, 0.8]","(-4.007, -2.4]",0.9999997649380316,0.998427035260828
"(2.401, 4.0]","(0.8, 2.4]","(-2.4, -0.8]",0.9999992081851682,0.9999999970254552
"(-0.798, 0.801]","(-2.399, -0.8]","(-4.007, -2.4]",0.9999997988634156,0.9973139545330004
"(2.401, 4.0]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999043802,1.0
"(-2.397, -0.798]","(2.4, 4.0]","(-4.007, -2.4]",0.9999999997034617,0.9999999970673152
"(2.401, 4.0]","(-0.8, 0.8]","(-0.8, 0.799]",0.9999702687964428,0.9999999830694564
"(-2.397, -0.798]","(2.4, 4.0]","(0.799, 2.398]",0.9999999651208508,0.9999999999877436
"(-2.397, -0.798]","(0.8, 2.4]","(0.799, 2.398]",0.9707702378192824,0.9992804684310488
"(-4.004, -2.397]","(2.4, 4.0]","(2.398, 3.998]",0.9999999999988513,0.9999999999999994
